id,name,location,room_info,floor,direction,area,price,avg_price,history,title,labels,timestamp
S3557569480974348,齐七小区,浦东 世博滨江 昌里东路395弄,2室1厅1卫,低层(共6层),南北,69.47㎡,345万,49662元/㎡,1997年建造,附送15平方天井，得房率高，看房随时有钥匙，精装全送，可谈,"['南北', '满五年', '近地铁']",2024-06-07 16:37:07
S3557647374113793,金海华城恒裕嘉园,浦东 曹路 霞玉路436弄,2室1厅1卫,中层(共17层),南北,77.22㎡,245万,31728元/㎡,2020年建造, 有精装，房东诚心卖，拎包入住，看中可谈，欢迎来电咨询,"['南北', '满五年', '次新房']",2024-06-07 16:37:27
S3557796547795972,电影华苑,徐汇 万体馆 零陵路751弄,3室2厅2卫,高层(共24层),南北,134.68㎡,1290万,95783元/㎡,2008年建造,徐家汇08年小区|新政策普宅|全明大三房|近D铁|带产权车位,"['热门小区', '南北通透', '房东急售']",2024-06-07 15:34:30
S3557848458534912,双秀西园(B区),浦东 周浦 上南路6733弄,2室1厅1卫,中层(共6层),南北,86.9㎡,345万,39701元/㎡,2009年建造,可大刀砍！近万达地丨铁，满五仅一套，精装秀，业主诚心出售！！,"['南北', '满五年', '近地铁']",2024-06-07 16:37:54
S3557861434399754,金唐公寓,浦东 唐镇 创新西路75弄1-136号,2室2厅1卫,高层(共6层),南北,88.39㎡,368万,41634元/㎡,2006年建造,精装独门独户阁楼，老人爬不动楼，只想尽快出手，满5V1,"['热门小区', '南北通透']",2024-06-07 16:37:07
S3557886705574916,康桥半岛城中花园,浦东 康桥 秀沿路1028弄2支弄,2室2厅1卫,高层(共11层),南,96.14㎡,435万,45247元/㎡,2006年建造,城中花园，精装大两房带车位，房东诚意置换随时看房,"['南', '热门小区', '满五', '房东急售']",2024-06-07 16:41:55
S3557918679997455,地纬家苑,浦东 合庆 环庆中路168弄,2室2厅2卫,高层(共6层),南北,95.01㎡,260万,27366元/㎡,2007年建造,顶楼复式大两房大露台全明户型南北通透采光无遮挡,"['南北通透', '房东急售', '随时可看']",2024-06-07 16:37:00
S3557996811214849,康桥半岛城中花园,浦东 康桥 秀沿路1028弄2支弄,2室2厅1卫,高层(共12层),南,96.14㎡,460万,47847元/㎡,2012年建造,康桥半岛城中花园 2室2厅 预约看房,"['南', '有电梯', '近地铁', '绿化率高']",2024-06-07 16:36:54
S3558163916364808,丰怡苑,浦东 曹路 龚华路50弄1-93号,3室2厅1卫,低层(共6层),南北,110㎡,410万,37273元/㎡,2006年建造,丰怡苑 出行方便 南北通透 临地铁 精装修 得房率高曹路,"['南北', '近地铁']",2024-06-07 16:37:46
S3558171283660800,齐八小区,浦东 世博滨江 昌里东路411弄,2室1厅1卫,中层(共6层),南,65.29㎡,390万,59734元/㎡,1998年建造,朝南 近地铁 近医院 商品住宅 楼层好 装修好,"['南', '满五年', '近地铁']",2024-06-07 16:37:30
S3558180080738311,上南花城,"浦东 世博 耀华路87弄,耀华路85弄1-10号",2室2厅1卫,高层(共11层),南北,101.29㎡,900万,88854元/㎡,2002年建造,小区绿化高 南北通透 临地铁 中间好楼层 出行方便 满五  ,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:41:55
S3558462837957647,大华锦绣华城十四街区(公寓住宅),浦东 北蔡 华鹏路300弄,2室2厅1卫,中层(共18层),南,86.92㎡,820万,94340元/㎡,2011年建造,（本月必售房）北蔡大华，房东很nice！价格可谈！！！,"['南', '近地铁', '配套成熟', '满五']",2024-06-07 16:41:55
S3558883862029313,罗山六村(100弄),浦东 金杨新村 德平路100弄,2室1厅1卫,中层(共6层),南,52.87㎡,350万,66201元/㎡,1995年建造,罗山六村(100弄) 近地铁 中间楼层 朝南 交通便捷,"['南', '唯一住房', '近地铁', '多人关注']",2024-06-07 16:37:35
S3558890454492160,贝越水岸名邸(公寓住宅),浦东 川沙 妙境路1367弄,3室2厅2卫,中层(共8层),南北,134.06㎡,720万,53708元/㎡,2007年建造,南北通透 带电梯 双卫格局 满五   商业配套成熟,"['热门小区', '南北通透', '优势户型']",2024-06-07 16:37:00
S3558952784208900,华城秀庭,浦东 三林 杨新路238弄,3室2厅2卫,中层(共6层),南,117.76㎡,858万,72861元/㎡,2004年建造,前滩边， 华城秀庭，中间楼层，大三房两卫，满五年，看房方便，,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:41:55
S3559241503170572,金海华城达诚雅苑,浦东 曹路 海纳路490弄,2室1厅1卫,中层(共17层),南北,76㎡,248万,32632元/㎡,2020年建造,产证已出过户无障碍，看房有钥匙，中间楼层豪装，带车位 急售！,"['南北', '满五年', '次新房', '多人关注']",2024-06-07 16:37:27
S3559297802642436,华川家园,浦东 川沙 妙川路1111弄,2室2厅1卫,高层(共15层),南,77.26㎡,285万,36889元/㎡,2016年建造,华川家园 精装可拎包入住 正规商品房 带电梯 高楼层采光充足,"['南', '满五年', '多人关注']",2024-06-07 16:36:54
S3559320487091208,桃园新城中虹佳园(东区),浦东 周浦 瑞浦路287弄,2室2厅1卫,中层(共6层),南北,77.51㎡,270万,34835元/㎡,2007年建造,繁荣二店，  代理人吴忠，看房随时已定新房自刀50万,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:11
S3559328874554383,三林世博家园(AB区),浦东 三林 大道站路94弄,2室2厅1卫,中层(共6层),南北,85.42㎡,428万,50106元/㎡,2008年建造,三林世博家园 大两居 产权清晰 精装修 中间好楼层 临地铁,"['南北', '房东急售', '交易周期可谈', '随时可看']",2024-06-07 16:37:04
S3559440334068740,汇丽苑,"浦东 周浦 川周公路4011弄,关岳路229弄,周东新村",3室2厅1卫,低层(共6层),南北,116.23㎡,460万,39577元/㎡,2004年建造,房东阿姐独栋别墅已定|超大院子|精装修60个|上双傅雷,"['南北', '满五年', '绿化率高', '多人关注']",2024-06-07 16:36:58
S3559513300918276,金沁苑(南区),浦东 航头 鹤沙路201弄,2室2厅1卫,中层(共18层),南北,78.11㎡,238万,30470元/㎡,2013年建造,金沁苑(南区) 金航城商业旁 电梯精装 出门菜场 满五  ！,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:04
S3560294341156872,兴南花园,徐汇 斜土路 肇嘉浜路393号,3室2厅2卫,低层(共24层),南,153㎡,1220万,79739元/㎡,1999年建造,房东诚意出售！接受置换和动迁客户！看房随时有钥匙！送车位！,"['南', '热门小区', '近地铁', '新上小区']",2024-06-07 15:33:58
S3560451268895750,三林世博家园(C区),浦东 三林 东书房路560弄(旧:爱博路560弄),2室2厅1卫,高层(共11层),南北,75.39㎡,416万,55180元/㎡,2006年建造,老业主委托好房，C区电梯中层全南两房一厅，精装修拎包入住。,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:00
S3560458360658947,上钢四村,浦东 上钢新村 上钢四村1-59号,1室1厅1卫,中层(共6层),南北,41.53㎡,185万,44547元/㎡,1998年建造,免服务金！电梯房一房一厅（厅有窗户）精装修全送，近地铁,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:11
S3560562643721218,柳一小区,浦东 金桥 柳埠路135弄,3室1厅1卫,低层(共6层),东北,76.13㎡,350万,45974元/㎡,1996年建造,柳一小区 精装修 拎包入住 随时看房,"['东北', '近地铁', '新上小区', '价格优惠']",2024-06-07 16:37:04
S3560689896480773,名人花苑(东区),徐汇 华泾 龙吴路2525弄1-24号,3室2厅2卫,低层(共6层),南北,103.58㎡,700万,67581元/㎡,1999年建造,1复2 名人花苑(东区)3房朝南得房率98.7送约40平面积,"['南北', '优势户型', '满五', '随时可看']",2024-06-07 15:34:30
S3560732692308993,东方悦居苑,浦东 杨思 杨思路1121弄,2室1厅1卫,高层(共16层),南北,72㎡,430万,59723元/㎡,2008年建造,近地铁 高楼层采光充足 医疗配套成熟 商业配套齐全 产权清晰,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:41:55
S3560916899323912,东陆新村三街坊,浦东 金桥 凌河路188弄,2室2厅1卫,高层(共6层),南,84.52㎡,339万,40109元/㎡,1996年建造,准电梯房！双轨交通近精彩天地！业主置换急卖随时看！,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:41:55
S3560925299055622,万馨佳园,浦东 川沙 新德西路207弄,1室2厅1卫,中层(共6层),南,56㎡,230万,41072元/㎡,2005年建造,出门园西）税少 近地铁 ）房型正气）看房随时 中间楼层,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:30
S3560927533540364,浦发绿城,"浦东 三林 永泰路1960弄,2079弄,2080弄,浦三路2801弄,西泰林路750弄,850弄,901弄,东泰林路799弄",3室2厅1卫,高层(共6层),南北,91.33㎡,426万,46645元/㎡,2005年建造,三林东 浦三路地铁口 景观三房 满五年随时看房 诚意出售,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:46
S3562013712835595,凯佳公寓(西区),浦东 川沙 妙川路300弄1-19号,3室2厅2卫,中层(共13层),南,129㎡,765万,59303元/㎡,1990年建造,主卧朝南，一梯两户，小区中心位置，采光充足，精装修,"['南', '近地铁', '车位充足', '多人关注']",2024-06-07 16:12:20
S3562080976610305,玉兰香苑(三期),浦东 张江 盛夏路1107弄,2室2厅1卫,高层(共6层),南,92.78㎡,400万,43113元/㎡,2010年建造,玉兰香苑(三期) 高楼层采光充足 满五   临地铁 商品房,"['南', '热门小区', '配套成熟', '价格优惠']",2024-06-07 16:37:15
S3562368858397711,星金家园,浦东 曹路 金晓路289弄,1室1厅1卫,中层(共18层),南北,51.06㎡,205万,40149元/㎡,2012年建造,楼层好位置佳，甄选房源，价格还能聊，  ！欢迎来电咨询。,"['南北', '满五年', '近地铁']",2024-06-07 16:37:35
S3563159203553282,寿昌坊,徐汇 康健 桂林西街151弄2-78号,2室1厅1卫,高层(共6层),南,53.58㎡,275万,51326元/㎡,1986年建造,265双楠2房 南站 双南两居室 有钥匙随时看 近公园,"['南', '满五年', '近地铁']",2024-06-07 15:34:30
S3563213905716224,康桥宝邸,浦东 康桥 康弘路508弄,2室2厅1卫,高层(共14层),南北,80.52㎡,336万,41729元/㎡,2007年建造,电梯中高楼层南北通大两房丨满五少税业主诚心出售丨小区环境优美,"['南北', '满五年', '绿化率高']",2024-06-07 16:37:46
S3563237245853711,金色港湾公寓,徐汇 斜土路 大木桥路158弄,2室2厅1卫,低层(共33层),南北,119.52㎡,1299万,108685元/㎡,2001年建造,金色港湾，内环内，次新房，房东诚意出售，价格可谈，错过难出,"['热门小区', '新上小区', '南北通透']",2024-06-07 15:34:30
S3563255102038025,星纳家园,浦东 曹路 海纳路129弄,1室1厅1卫,中层(共16层),南北,53.1㎡,204万,38419元/㎡,2011年建造,精装好房 满五   产权清晰 南北通透 交通便捷 带电梯,"['南北', '热门小区', '配套成熟', '房东急售']",2024-06-07 16:37:19
S3563271496735755,金桥湾清水苑(一期),浦东 金桥 台儿庄路363弄,2室1厅1卫,低层(共6层),南,68.22㎡,410万,60100元/㎡,1998年建造,刚需必看！地铁口！出门公园！小区C位！一梯两户！价格可谈！,"['南', '满五年', '近地铁', '绿化率高']",2024-06-07 16:41:55
S3563440171917325,黄山二村,"浦东 金杨新村 居家桥路575弄,博山东路459弄",2室2厅1卫,中层(共6层),南北,66.34㎡,412万,62105元/㎡,1998年建造,新出丨临河商品房，业主已看好急售，位置安静，带固定车位,"['南北', '满五年', '近地铁']",2024-06-07 16:37:35
S3563464758026252,龙南公寓,徐汇 龙华 龙水南路269弄,3室2厅2卫,高层(共7层),南北,124.08㎡,860万,69311元/㎡,2006年建造,爱家精选，徐汇滨江06年商品洋房，一梯两户，满五少税，近地铁,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 15:34:30
S3563724563276807,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",2室2厅2卫,高层(共20层),南北,77.43㎡,290万,37454元/㎡,2018年建造,陆家嘴通燃气带阳台 一线江景公寓 地铁口200米拎包入住,"['南北', '唯一住房', '近地铁', '次新房']",2024-06-07 16:41:55
S3563763614915594,信诚丽都苑,浦东 周浦 周市路380弄,2室2厅1卫,高层(共18层),南北,87.82㎡,310万,35300元/㎡,2010年建造,信诚丽都苑 上傅雷 电梯二房 好楼层 有钥匙 满五   急售,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:04
S3563764783325188,齐七小区,浦东 世博滨江 昌里东路395弄,2室1厅1卫,中层(共6层),南,57.24㎡,340万,59400元/㎡,1997年建造,南向采光好 出行方便 医疗配套成熟 中间楼层采光好 近地铁,"['南', '近地铁']",2024-06-07 16:14:48
S3563837862568965,仁和花苑,"浦东 金杨新村 张杨路2798弄,德平路730弄,张杨路2850弄",3室2厅1卫,中层(共14层),南北,122.12㎡,750万,61416元/㎡,2000年建造,地铁口边套三房，全明户型，房东诚意出售，有钥匙，随时看房,"['南北', '热门小区', '近地铁', '价格优惠']",2024-06-07 16:37:15
S3563854646304772,蝶恋园,浦东 金杨新村 栖山路1899弄,2室2厅1卫,低层(共6层),南北,93.65㎡,580万,61933元/㎡,2001年建造,品质园林小区，新上低楼层两房，精装全送，后排位置，满五,"['南北通透', '房东急售', '交易周期可谈']",2024-06-07 16:37:00
S3563869442565122,菊园,浦东 陆家嘴 浦城路366弄,3室2厅2卫,高层(共33层),南,120.08㎡,1150万,95770元/㎡,2000年建造,陆家嘴高区南北3房，直面3大神器，满五且一，看房方便,"['南', '热门小区', '满五', '价格优惠']",2024-06-07 16:16:50
S3564550314483720,长岛花苑,浦东 金桥 长岛路1560弄,1室1厅1卫,高层(共24层),南,57.87㎡,289万,49940元/㎡,2002年建造,金桥 精装可拎包入住 高楼层视野好 满五   医疗配套成熟,"['南', '热门小区', '房东急售', '交易周期可谈']",2024-06-07 16:37:00
S3564561130281986,维多利华庭,浦东 洋泾 苗圃路218弄,3室2厅2卫,中层(共12层),南北,133.2㎡,1150万,86337元/㎡,2004年建造,新上笋盘，双轨交汇，一年精装，三房两卫，小区C位景观楼层！！,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:15
S3564616740790285,宁阳小区,"浦东 塘桥 宁阳路14弄,宁阳路5弄,宁阳路1弄,宁阳路12弄,宁阳路7弄,宁阳路3弄,宁阳路9弄,宁阳路28弄,华安路24弄,宁阳路11弄",2室1厅1卫,中层(共6层),南北,56.57㎡,320万,56568元/㎡,1990年建造,临地铁 出行方便 南北通透 装修好 近医院 商业配套齐全,"['南北', '满五年', '近地铁']",2024-06-07 16:16:44
S3564619875181573,东安四村,徐汇 斜土路 东安四村1-47号,2室0厅1卫,中层(共6层),南,44.96㎡,410万,91193元/㎡,1979年建造,徐汇内环，近东二，两房朝南带阳台，中间楼层，精装修诚售,"['南', '满五年', '近地铁']",2024-06-07 15:52:19
S3564632863679494,东陆新村三街坊,浦东 金桥 凌河路188弄,2室2厅1卫,高层(共6层),南北,85㎡,339万,39883元/㎡,1996年建造,急售 随时看房 南北通透 近医院 低密宜居 高楼层视野无遮挡,"['南北', '满五年', '近地铁']",2024-06-07 16:36:51
S3564675820167177,学前街88弄小区,浦东 高桥 学前街88弄,2室1厅1卫,中层(共18层),南北,20㎡,50万,25000元/㎡,2018年建造,沪上新规）刚来沪可购，来电12W到手两房，带产证交易送精装修,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:23
S3564787620962310,昌四小区,"浦东 世博滨江 南码头路1696弄,昌里东路500弄,昌里东路550弄,南码头路1550弄",2室1厅1卫,高层(共6层),南,57.68㎡,280万,48544元/㎡,1997年建造,昌四  边户全明两房 近东明路地铁站613号线双轨,"['南', '满五年', '近地铁', '采光较好']",2024-06-07 16:37:11
S3564820174462986,金樟花苑,浦东 金杨新村 栖山路1555弄1-34号,2室1厅1卫,中层(共6层),南北,70.39㎡,459万,65209元/㎡,1995年建造,中间楼层丨不靠马路丨宝钢双南丨满五少税丨精装全送丨看房随时,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:39
S3564840303467521,狮城花苑,徐汇 龙华 龙吴路338弄,2室1厅1卫,高层(共6层),南,62.5㎡,460万,73600元/㎡,1995年建造,朝南 正规商品房 精装好房 高楼层采光充足 五年V一 临地铁,"['南', '满五年', '近地铁']",2024-06-07 15:33:58
S3565004376678407,田林十村,徐汇 田林 宜山路691弄,3室2厅2卫,中层(共6层),南北,118㎡,638万,54068元/㎡,1990年建造,新上笋盘 中科院福利分房（已买急售至528）豪华装修全送,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 15:34:30
S3565037867375627,泉东小区,浦东 潍坊新村 崂山路551弄,1室1厅1卫,低层(共6层),南,46.47㎡,318万,68432元/㎡,1987年建造,明珠东昌 精装好房 低楼层， 朝南 出行方便，满五少税,"['南', '热门小区', '价格优惠', '房东急售']",2024-06-07 16:37:11
S3565118174796814,牡丹苑(浦东),浦东 世纪公园 牡丹路89弄,6室3厅3卫,高层(共6层),南北,124.48㎡,990万,79531元/㎡,2000年建造,我爱，我家.李华松0.8拥琻，上市公司大品牌，服务不打折,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:23
S3565169656011784,汤巷馨村(北区),浦东 康桥 环桥路1481弄,3室2厅2卫,高层(共6层),南北,113.34㎡,450万,39704元/㎡,2010年建造,飞机户型南北通三房丨地铁11号线21号线机场联络站丨满五少税,"['南北', '热门小区', '近地铁', '房东急售']",2024-06-07 16:41:55
S3565227221408775,康桥半岛城中花园,浦东 康桥 秀沿路1028弄2支弄,2室2厅1卫,中层(共16层),南北,103.26㎡,420万,40675元/㎡,2005年建造,急售！价格您说了算 南北通户型 钥匙在手好看房,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:16:49
S3565246895005707,春港丽园,浦东 张江 益丰路55弄,2室2厅1卫,高层(共6层),南,76.61㎡,335万,43728元/㎡,2003年建造,交通便利 产权清晰 居住密度低 高楼层视野好 临地铁,"['南', '热门小区', '价格优惠', '房东急售']",2024-06-07 16:41:55
S3565274523427843,凌兆五村(586弄),浦东 三林 凌兆路586弄1-70号,1室1厅1卫,低层(共6层),南北,46㎡,198万,43044元/㎡,1998年建造,近地铁 商业配套齐全 高楼层视野好 出行方便 医疗配套成熟,"['南北', '满五年', '近地铁', '户型方正']",2024-06-07 16:37:23
S3565991687414789,昌五小区,"浦东 世博 南码头路1453弄,昌里东路650弄,南码头路1521弄1-27号",2室1厅1卫,高层(共6层),南北,54.27㎡,245万,45145元/㎡,1999年建造,昌五小区 南北通透 近医院 近地铁 超低密度 商业配套齐全,"['热门小区', '近地铁', '南北通透']",2024-06-07 16:37:19
S3566014685274115,云台二小区,"浦东 世博 成山路601弄,昌里东路190弄",3室1厅1卫,中层(共6层),南北,77㎡,488万,63377元/㎡,1996年建造,世博独有全明户型，南北通透，613地铁口，诚意出售，随看,"['南北', '满五年', '近地铁']",2024-06-07 16:14:36
S3566103527383046,云台二小区,"浦东 世博 成山路601弄,昌里东路190弄",3室1厅1卫,低层(共6层),南,77㎡,455万,59091元/㎡,1997年建造,价格可谈四十加 品质云台 南北厅南 小区央位 地铁0距离,"['南', '满五年', '近地铁']",2024-06-07 16:36:58
S3566245509521414,鹤沙航城昱星家园(东区),浦东 航头 鹤沙路588弄,2室2厅1卫,低层(共18层),南北,67.43㎡,191万,28326元/㎡,2012年建造,劲爆价，带飘窗，南北通，地铁18号线口，精装全送，门口商业街,"['南北', '热门小区', '新上小区', '房东急售']",2024-06-07 16:37:30
S3566249686033409,中邦大都会,浦东 康桥 康沈路633弄,3室2厅2卫,高层(共25层),南,118㎡,846万,71695元/㎡,2016年建造,好房不怕晚丨好价不愁卖丨附带产权丨人车分流丨买到就是捡到,"['南', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:11
S3566329489907715,民乐城惠康苑北苑,浦东 惠南 拱海路79弄1-38号,2室1厅1卫,低层(共18层),南北,78.57㎡,100万,12728元/㎡,2014年建造,民乐城惠康苑北苑 产权清晰 房龄新 南北通透 电梯房,"['南北', '满五年', '多人关注']",2024-06-07 16:37:07
S3566489218374661,新城西岸公园,浦东 周浦 康沈路1199弄,3室2厅1卫,低层(共18层),南北,95.02㎡,588万,61882元/㎡,2019年建造,西岸公园人车分流3房1卫双层地下车位一手动迁比绿地东上海好,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:23
S3567467572486151,聚航苑,"浦东 航头 航梅路526弄,526弄78支弄",2室2厅1卫,中层(共6层),南,93㎡,218万,23441元/㎡,2008年建造,聚航苑93平刚需两居 南向采光好 中间楼层 满五,"['南', '满五年', '多人关注']",2024-06-07 16:37:15
S3567520350446595,民乐城颐康名苑,"浦东 惠南 拱川路561弄,拱川路615弄",1室1厅1卫,低层(共18层),南,53.53㎡,115万,21484元/㎡,2018年建造,置换诚心出售 价格115 随时看房 业主置换房子已看中,"['南', '满五年']",2024-06-07 16:37:35
S3567652006910978,丝庐雅苑(一期公寓住宅),浦东 新场 申江南路7777弄1-9号,2室2厅1卫,中层(共20层),南北,88.43㎡,265万,29968元/㎡,2013年建造,丝庐雅苑(一期公寓住宅) 商品住宅 电梯房 满五   大两居,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:16:51
S3567742449097740,海馨苑,浦东 合庆 庆滨路155弄,2室2厅1卫,中层(共6层),南,86.23㎡,235万,27253元/㎡,2008年建造,南北通透大两房 中间楼层  房东诚意出售,"['南', '满五年', '车位充足']",2024-06-07 16:37:04
S3567776990190594,徐汇公园道壹号,"徐汇 龙华 宾南路19弄,宾阳路18弄",3室2厅2卫,高层(共18层),南北,133.93㎡,2130万,159039元/㎡,2018年建造,18年次新小区 带产权车位 视野开阔 看房方便 南北通透精装,"['南北', '满五年', '近地铁']",2024-06-07 15:33:38
S3567804613270532,梅园六街坊,浦东 梅园 商城路1177弄,2室1厅1卫,低层(共6层),南北,51.59㎡,490万,94980元/㎡,1992年建造,背靠公园 天然氧吧 精装修 适合自住 看房随时 业主置换诚售,"['南北', '满五年', '近地铁']",2024-06-07 16:16:47
S3567834191488004,长顺坊,徐汇 康健 桂林西街14弄1-25号,2室1厅1卫,低层(共6层),南,55㎡,317万,57637元/㎡,1994年建造,业主直卖，单价打穿（税费各付）中层，固定车位。送娃近,"['南', '热门小区', '房东急售', '随时可看']",2024-06-07 15:34:30
S3567837932329994,梅陇十村,徐汇 华东理工 梅陇十村77-136号,3室1厅1卫,中层(共6层),南,77.06㎡,399万,51778元/㎡,1994年建造,新出边套三房！客厅面积合理，中间楼层，采光通风好，看房随时,"['南', '近地铁']",2024-06-07 15:34:30
S3567865591866371,东欣小区,浦东 潍坊新村 崂山路571弄1-5号,2室1厅1卫,中层(共25层),南北,65.32㎡,450万,68892元/㎡,1993年建造,明珠A电梯两房~中间楼层，全明户型！精装修拎包入住，看房随时,"['南北', '满五年', '近地铁']",2024-06-07 16:12:15
S3567884064990214,绿地东上海海富城市花园(三期),浦东 周浦 秀浦路886弄1-30号,2室2厅1卫,高层(共21层),南北,89.05㎡,530万,59518元/㎡,2016年建造,业主已定新房（40W）装修全送！景观楼层，接受周期,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:46
S3568052448287746,证大家园(四期),浦东 金桥 五莲路1769弄,1室1厅1卫,高层(共18层),南,67.24㎡,538万,80012元/㎡,2006年建造,证大家园   位置 电梯高区 罕见户型 一梯队福山外国语,"['南', '热门小区', '近地铁', '优势户型']",2024-06-07 16:37:11
S3568864259382272,云锦名苑,浦东 泥城 泥城路158弄,2室2厅1卫,中层(共6层),南北,83.43㎡,135万,16182元/㎡,2005年建造,"急售！机会不可失近万达广场,精装修，大两房，满五，税费少","['南北', '满五年']",2024-06-07 16:37:23
S3568963075974152,凯佳公寓(西区),浦东 川沙 妙川路300弄1-19号,3室2厅2卫,中层(共13层),南北,129.55㎡,750万,57893元/㎡,2015年建造,凯佳公寓西区，中间楼层，带产权车位，看房方便，近观澜和川中,"['近地铁', '南北通透', '优势户型']",2024-06-07 16:37:15
S3569027585006600,大华锦绣华城十六街区(公寓住宅),浦东 北蔡 成山路1728弄,4室2厅3卫,共4层,南北,171.2㎡,1699万,99241元/㎡,2008年建造,低密度社区 医疗配套成熟 近地铁 精装可拎包入住 南北通透,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:54
S3569409933484032,宝华海尚郡领(公寓住宅),浦东 北蔡 成山路2388弄,3室2厅2卫,高层(共27层),南,141.36㎡,1650万,116724元/㎡,2014年建造,当代尊邸，无增值，无个水地暖新风！蝴蝶大三房全明户型俯瞰别墅,"['南', '热门小区', '优势户型', '房东急售']",2024-06-07 16:37:19
S3569426322037770,申城佳苑一期A块,浦东 张江 孙环路177弄,2室2厅1卫,低层(共17层),南,86.62㎡,435万,50220元/㎡,2014年建造,张江  申城佳苑一期A块  2室  2厅,"['南', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:35
S3569527014481928,荷三小区,"浦东 金桥 牟平路56弄,牟平路154弄,荷泽路567弄",2室1厅1卫,中层(共6层),南,57.79㎡,275万,47587元/㎡,1997年建造,商圈成熟 近医院 中间好楼层 满五 出行方便 密度低,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:36:54
S3569539493635075,兴荣家园,浦东 世博 浦三路858弄,3室2厅2卫,低层(共18层),南北,148.55㎡,980万,65972元/㎡,2002年建造,电梯大三房，满五  税费少，房东置换急售，诚意出售,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:23
S3570182447766540,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",3室2厅3卫,高层(共20层),南北,169.19㎡,582万,34400元/㎡,2016年建造,陆家嘴核芯！一线江景房！带阳台！纯居住！民水民电通燃气！,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:27
S3570260018176008,印象春城,浦东 周浦 年家浜东路129弄1-78号,3室2厅1卫,低层(共18层),南北,89.86㎡,433万,48187元/㎡,2010年建造,全屋欧派定制精装修满五税少丨南北通户型业主置换诚心出售,"['南北', '满五年', '多人关注']",2024-06-07 16:36:54
S3570276353352713,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",5室3厅5卫,高层(共28层),南北,193.23㎡,608万,31466元/㎡,1997年建造,业主自刀200VV急售出国！全新豪装未入住，民用水电通燃气！,"['南北', '有电梯', '近地铁', '多人关注']",2024-06-07 16:37:39
S3570295083261967,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",3室2厅3卫,高层(共28层),南北,169.19㎡,598万,35345元/㎡,1997年建造,业主自刀130W急售！全新豪装没住过人，民用水电通燃气！,"['南北', '有电梯', '近地铁']",2024-06-07 16:37:23
S3570314079659010,鹤沙航城汇贤雅苑,浦东 航头 鹤永路751弄1-20号,3室1厅1卫,中层(共18层),南北,83.9㎡,266万,31705元/㎡,2014年建造,实勘 紧凑型三房 可拎包入住 紧邻地铁 景观楼层 看房有钥匙,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:15
S3570372578075649,浦东微谷,浦东 惠南 拱极路2626弄,1室2厅1卫,中层(共27层),南,57㎡,92万,16141元/㎡,2016年建造,惠南 中间好楼层 商业配套齐全 正南朝向 房龄新 车位充足,"['南', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:39
S3570446386929670,杨园一村,"浦东 高东 新园路68弄,新园路50弄,新龙路83弄,新园路32弄,新龙路69弄",2室2厅1卫,中层(共6层),南北,82㎡,255万,31098元/㎡,1998年建造,杨园一村 98年住房，带电梯， 中间好楼层 刚需两居 精装修,"['南北', '满五年']",2024-06-07 16:37:19
S3570678091292678,康桥宝邸,浦东 康桥 康弘路508弄,2室1厅1卫,高层(共14层),南北,80.52㎡,340万,42226元/㎡,2008年建造,新出 电梯次顶楼 南北落地窗 视野开阔 业主诚售,"['南北', '满五年', '绿化率高']",2024-06-07 16:36:54
